Application_number,claim,claim_yn,prior_art_number,llm_ans
1020230102161,"제1항에 있어서,상기 서버가, 상기 복수의 영역 중에서 소유권이 상기 게이머로 설정된 하나 이상의 제1 소유 영역의 위치에 기초하여 상기 복수의 영역 중에서 상기 게이머가 상기 점령 요청을 요청할 수 있는 하나 이상의 점령 가능 영역을 제공하는 단계;를 더 포함하는 것을 특징으로 하는지도 데이터 기반한 영토 점령 게임을 제공하는 방법.",0,1020210155045,"청구항 2 발명에서 부가 한정한 복수의 영역 중에서 소유권이 게이머로 설정된 하나 이상의 제1 소유 영역의 위치에 기초하여 복수의 영역 중에서 게이머가 점령 요청을 요청할 수 있는 하나 이상의 점령 가능 영역을 제공하는 단계를 더 포함하는 것이 특징인 것은, 인용발명 1에서 영역관리부가 타 사용자가 점령 또는 정복한 지역인지, 주인이 없는 지역인지, 사용자가 소유한 영역인지 판단하고 그에 따라 해당 영역을 전쟁 없이 점령하거나, 정복을 위해 전쟁을 수행하거나, 단순히 둘러보기 위한 방문을 하도록 제어하며, 사용자가 소유한 영역의 이름, 메시지, 동영상, 방어력 등의 속성을 관리하는 구성(단락번호 0034-0048, 0053-0054, 0056-0089, 도면 5-11c 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있습니다."
1020230102161,"제1항에 있어서,상기 점령 게임을 제공하는 단계는상기 서버가, 가위바위보 게임을 상기 점령 게임으로 제공하는 단계;를 더 포함하는 것을 특징으로 하는지도 데이터 기반한 영토 점령 게임을 제공하는 방법.",0,1020140004427|1020160058558|1020210056438,"청구항 3 발명에서 부가 한정한 가위바위보 게임을 점령 게임으로 제공하는 단계 및 점령 게임과 함께 상식 정보를 함께 제공하는 단계를 포함하는 것이 특징인 것은, 인용발명 2에서 사용자 단말이 땅을 누르면 해당 땅의 정보를 표시하고, 영역은 점령자가 올려놓은 사진을 출력하며 소유자의 이름과 재점령 시간을 표시하고, 해당 땅에 대한 간단한 리뷰를 볼 수 있는 구성(단락번호 0073-0075, 도면 5f 참조)과, 인용발명 1과 기술 분야가 동일한 인용발명 4에서 게임 제공 서버가 플레이어가 이동한 장소가 다른 플레이어의 지역인 경우 전투를 수행하도록 제어하며, 전투를 통해 해당 지역을 점령할 수 있고, 플레이어와 해당 지역의 소유자인 다른 플레이어가 가위·바위·보의 공격을 수행하여 전투하도록 하는 구성(단락번호 0052-0065 참조)의 기술적 특징, 그리고 인용발명 1과 기술 분야가 동일한 인용발명 5에서 문화재정보란 카드들 각각에 대응하는 문화재에 대한 다양한 정보(문화재 위치, 연혁, 기능, 관련 행사정보 등)나 질의 및 임무로 제공되는 구성(단락번호 0050-0051 참조)으로부터, 정보를 제공하고 있는 점에서 통상의 기술자가 단순 설계 변경으로 쉽게 도출할 수 있습니다."
1020230102161,"제1항에 있어서,상기 제1 보상을 제공하는 단계는상기 서버가, 상기 점령 게임의 승자가 상기 게이머이면 상기 제1 보상으로 게임 머니를 제공하되, 상기 점령 대상 영역의 소유권이 미상으로 설정된 경우, 미리 설정된 기본 승리 게임 머니 만큼의 게임 머니를 상기 제1 보상으로 제공하는 단계; 및상기 서버가, 상기 점령 대상 영역의 소유권을 상기 점령 게임의 승자로 설정하는 단계;를 더 포함하는 것을 특징으로 하는지도 데이터 기반한 영토 점령 게임을 제공하는 방법.",0,1020210155045|1020140004427,"청구항 4 발명에서 부가 한정한 점령 게임의 승자가 게이머이면 제1 보상으로 게임 머니를 제공하되, 점령 대상 영역의 소유권이 미상으로 설정된 경우 미리 설정된 기본 승리 게임 머니만큼의 게임 머니를 제1 보상으로 제공하는 단계, 점령 게임의 승자가 게이머이면 제1 보상으로 게임 머니를 제공하되, 점령 대상 영역의 소유권이 다른 게이머로 설정된 경우 복수의 영역 중에서 소유권이 다른 게이머로 설정된 하나 이상의 제2 소유 영역의 개수를 나타내는 패자 영역 개수에 기초하여 추가 승리 게임 머니를 산출하고, 기본 승리 게임 머니와 추가 승리 게임 머니를 합산한 만큼의 게임 머니를 제1 보상으로 제공하는 단계 및 점령 대상 영역의 소유권을 점령 게임의 승자로 설정하는 단계를 포함하는 것이 특징인 것은, 인용발명 1에서 가상의 땅을 점령하고 공격하는 과정의 결과에 따라 소유자를 변경하고 관련 사용자에게 게임 포인트를 지급하거나 차감하며, 각 영역의 소유 여부에 따라 메타버스 지도를 업데이트함과 동시에 사용자 단말에 게임 포인트를 부여하고, 현재 위치를 메타버스 상에 표시하며 점령, 공격, 방문 등의 땅따먹기 활동을 수행하고, 그 결과에 따라 게임 서버로부터 게임 포인트를 제공받도록 제어하며, 포인트가 쌓이면 현금화할 수 있고, 각 영역마다 소유자가 표시되며 시간의 흐름에 따라 각 소유 영역에 대한 게임 포인트가 생성되어 자동 충전되도록 구현될 수 있으며, 전쟁 횟수를 기반으로 랜드마크 등급을 결정하여 해당 영역 소유자의 게임 포인트 상승률을 조정하고, 해당 영역 소유자에게 더 많은 포인트가 지급되도록 제어하는 구성(단락번호 0022-0098 참조)과, 인용발명 2에서 땅따먹기 게임 수행 결과에 따른 점령 여부에 따라 전자 맵을 업데이트하고 사용자 단말에 게임 포인트를 부여하며, 라이벌 관계가 설정된 사용자 단말 간의 게임 수행 결과에 따라 영역을 획득 시 추가 포인트를 제공하는 구성(단락번호 0015-0025, 0045, 도면 2-5 참조)으로부터, 통상의 기술자가 통상의 게임 지식 내에서 단순한 설계 변경으로 쉽게 도출할 수 있습니다."
1020230102161,"제2항에 있어서,상기 서버가, 상기 게이머로부터 어느 하나의 상기 제1 소유 영역의 영역 레벨을 상향시키고자 하는 레벨 상향 요청을 요청받는 단계; 및 상기 서버가, 상기 레벨 상향 요청에 대응하여 상기 게이머의 게임 머니를 감산하고, 상기 레벨 상향 요청된 제1 소유 영역의 영역 레벨을 상향 설정하는 단계;를 더 포함하는 것을 특징으로 하는지도 데이터 기반한 영토 점령 게임을 제공하는 방법.",0,1020210155045|1020140004427|1020210000369|1020200159364,"청구항 5 발명에서 부가 한정한 게이머로부터 어느 하나의 제1 소유 영역의 영역 레벨을 상향시키고자 하는 레벨 상향 요청을 요청받는 단계 및 레벨 상향 요청에 대응하여 게이머의 게임 머니를 감산하고, 레벨 상향 요청된 제1 소유 영역의 영역 레벨을 상향 설정하는 단계를 더 포함하는 것이 특징인 것은, 인용발명 1과 기술 분야가 동일한 인용발명 6에서 실제 지도를 기반으로 한 GPS 기반 건물 점령 게임에서 특정 가상 건물의 현 소유자가 건물 강화를 진행할 수 있으며, 이때 현 소유자가 적어도 하나 이상의 건물 강화 아이템 및 게임 캐시를 건물 강화에 투입하고, 건물 레벨별로 미리 설정된 건물 강화 대기 시간을 충족시켜 건물 강화를 진행함으로써 방어 전투력을 향상시킬 수 있는 구성(단락번호 0021-0039 참조)으로부터 통상의 기술자가 쉽게 도출할 수 있습니다. 또한 인용발명 1, 2, 3에서 인용발명 6의 상기 구성을 결합하는 것은 통상의 기술자에게 특별한 기술적 어려움을 요하지 않으며, 그 결합으로 인한 효과 또한 예측 가능합니다."
1020230127032,"제 1 항에 있어서,상기 제어 장치는, 상기 화상으로부터, 유기용 대용 화폐의 스택을 인식하여, 상기 스택의 수에 기초하여 플레이어수를 특정하는, 게임 관리 시스템.",0,1020160098543,"청구항 2는 제어 장치는 화상으로부터 유기용 대용 화폐의 스택을 인식하고, 그 스택의 수에 기초하여 플레이어의 수를 특정하는 것입니다."
1020230127032,"제 1 항에 있어서,게임 레코드를 기록하는 기록 장치를 추가로 포함하고,상기 제어 장치는, 1 게임마다, 상기 카지노 게임에 필요로 한 시간을 상기 게임 레코드로서 상기 기록 장치에 기록하는, 게임 관리 시스템.",0,1020160098543,"청구항 3은 게임 레코드를 기록하는 기록 장치를 추가로 포함하고, 제어 장치는 1게임마다 카지노 게임에 필요로 한 시간을 게임 레코드로서 기록 장치에 기록하는 것입니다."
1020230127032,"제 2 항에 있어서,상기 제어 장치는, 상기 카지노 게임에 필요로 한 시간으로서, 배트 시간, 게임 시간, 칩 회수 시간, 칩 지급 시간 중 적어도 어느 것을 기록하는, 게임 관리 시스템.",0,1020160098543,"청구항 4는 제어 장치는 카지노 게임에 필요로 한 시간으로서 배트 시간, 게임 시간, 칩 회수 시간, 칩 지급 시간 중 적어도 어느 하나를 기록하는 것을 특징으로 하나, 이는 인용발명 1의 게임 기록장치(11)를 구비하고, 취득한 영상에 인덱스 또는 시각을 부여하거나 칩의 회수 또는 지불 시점을 특정하여 재생하는 기술적 특징으로부터 통상의 기술자가 쉽게 구성할 수 있습니다(식별번호 [0081] 참조)."
1020230127032,"제 1 항에 있어서,상기 제어 장치는, 상기 유기용 대용 화폐의 상기 유기 테이블 상에서의 위치를 인식하고, 인식한 위치에 기초하여 상기 플레이어의 수를 특정하는, 게임 관리 시스템.",0,1020160098543,"청구항 5는 제어 장치는 유기용 대용 화폐의 유기 테이블 상에서의 위치를 인식하고, 인식한 위치에 기초하여 플레이어의 수를 특정하는 것을 특징으로 하나, 이는 인용발명 1의 제어장치가 화상 분석장치를 통하여 특이사항이 발생한 플레이 위치에서 개별 플레이어를 특정하는 기술적 특징에 착안하여, 필요에 따라 화상의 관측 대상 및 산출 정보를 단순히 변경한 것에 지나지 않습니다(식별번호 [0052] 참조)."
1020230127032,"제 1 항에 있어서,상기 제어 장치는, 상기 플레이어의 수에 기초하여, 소정 기간에 있어서의 거래수를 산출하는, 게임 관리 시스템.",0,1020160098543,청구항 6은 제어 장치는 플레이어의 수에 기초하여 소정 기간에 있어서의 거래수를 산출하는 것을 특징으로 합니다.
1020230127032,"제 5 항에 있어서,상기 제어 장치는, 상기 거래수에 기초하여 상기 유기 테이블이 고가동인지 저가동인지를 판정하는, 게임 관리 시스템.",0,1020160098543,청구항 7은 제어 장치는 거래수에 기초하여 유기 테이블이 고가동인지 저가동인지를 판정하는 것을 특징으로 합니다.
1020230127032,"제 1 항에 있어서,상기 제어 장치는, 상기 플레이어의 수에 기초하여, 상기 유기 테이블의 혼잡도를 산출하는, 게임 관리 시스템.",0,1020160098543,청구항 8은 제어 장치는 플레이어의 수에 기초하여 유기 테이블의 혼잡도를 산출하는 것을 특징으로 합니다.
1020230127032,"제 1 항에 있어서,상기 제어 장치는, 상기 화상에 기초하여, 상기 유기 테이블에 배트된 유기용 대용 화폐의 종류 및 매수를 인식하여, 상기 종류 및 매수에 기초하여 상기 유기 테이블 상의 배트 총액을 산출하고, 복수 게임에 대한 상기 배트액의 평균을 산출하는, 게임 관리 시스템.",0,1020160098543,"청구항 9는 제어 장치는 화상에 기초하여 유기 테이블에 배트된 유기용 대용 화폐의 종류 및 매수를 인식하고, 그 종류 및 매수에 기초하여 유기 테이블 상의 배트 총액을 산출하며, 복수 게임에 대한 배트액의 평균을 산출하는 것을 특징으로 합니다."
1020230127032,"제 1 항에 있어서,상기 제어 장치는, 상기 화상에 기초하여, 상기 유기 테이블에 배트된 유기용 대용 화폐의 종류 및 매수를 인식하여, 상기 종류 및 매수에 기초하여 배트액을 산출하고, 상기 배트액과 상기 플레이어의 수에 기초하여, 배트 단가를 산출하는, 게임 관리 시스템.",0,1020160098543,"청구항 10은 제어 장치는 화상에 기초하여 유기 테이블에 배트된 유기용 대용 화폐의 종류 및 매수를 인식하고, 그 종류 및 매수에 기초하여 배트액을 산출하며, 배트액과 플레이어의 수에 기초하여 배트 단가를 산출하는 것을 특징으로 합니다."
